hidden_layers,activation,solver,max_iter,accuracy,f1_score,cv_mean,cv_std,cv_fold_1,cv_fold_2,cv_fold_3,validation_fraction,n_iter_no_change,learning_rate,alpha,batch_size,learning_rate_init,momentum,nesterovs_momentum,early_stopping,tol,n_iter_,n_layers_,n_outputs_,timestamp
"(100, 50, 25)",identity,adam,1000,0.8409090909090909,0.621505376344086,0.4609746462687639,0.03879430633545164,0.5137362637362637,0.4215686274509804,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,28,5,1,2024-12-27 02:04:59.158798
"(400, 200, 100, 50)",identity,sgd,200,0.8181818181818182,0.6140350877192983,0.6200111145034345,0.09726718949959566,0.6563106796116505,0.48695652173913045,0.7167661421595225,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,6,1,2024-12-27 02:11:26.125855
"(400, 200, 100, 50)",identity,sgd,2000,0.8181818181818182,0.6140350877192983,0.6200111145034345,0.09726718949959566,0.6563106796116505,0.48695652173913045,0.7167661421595225,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,6,1,2024-12-27 02:11:30.563928
"(400, 200, 100, 50)",identity,sgd,500,0.8181818181818182,0.6140350877192983,0.6200111145034345,0.09726718949959566,0.6563106796116505,0.48695652173913045,0.7167661421595225,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,6,1,2024-12-27 02:11:27.591997
"(400, 200, 100, 50)",identity,sgd,1000,0.8181818181818182,0.6140350877192983,0.6200111145034345,0.09726718949959566,0.6563106796116505,0.48695652173913045,0.7167661421595225,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,6,1,2024-12-27 02:11:29.059194
"(100, 50)",identity,sgd,1000,0.75,0.5990057995028998,0.5201572871368721,0.07795789515280747,0.6220151426907397,0.4326923076923077,0.505764411027569,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,104,4,1,2024-12-27 02:03:11.434652
"(100, 50)",identity,sgd,2000,0.75,0.5990057995028998,0.5201572871368721,0.07795789515280747,0.6220151426907397,0.4326923076923077,0.505764411027569,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,104,4,1,2024-12-27 02:03:11.859100
"(100, 50)",identity,sgd,500,0.75,0.5990057995028998,0.5201572871368721,0.07795789515280747,0.6220151426907397,0.4326923076923077,0.505764411027569,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,104,4,1,2024-12-27 02:03:11.010424
"(100, 50)",identity,sgd,200,0.75,0.5990057995028998,0.5201572871368721,0.07795789515280747,0.6220151426907397,0.4326923076923077,0.505764411027569,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,104,4,1,2024-12-27 02:03:10.583566
"(500, 250, 125, 60)",tanh,sgd,2000,0.8295454545454546,0.5944700460829493,0.5631617765024144,0.08510240893666972,0.6813942071674031,0.48456610366919045,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,6,1,2024-12-27 02:12:13.117448
"(500, 250, 125, 60)",tanh,sgd,200,0.8295454545454546,0.5944700460829493,0.5631617765024144,0.08510240893666972,0.6813942071674031,0.48456610366919045,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,6,1,2024-12-27 02:12:05.589138
"(500, 250, 125, 60)",tanh,sgd,500,0.8295454545454546,0.5944700460829493,0.5631617765024144,0.08510240893666972,0.6813942071674031,0.48456610366919045,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,6,1,2024-12-27 02:12:08.077831
"(500, 250, 125, 60)",tanh,sgd,1000,0.8295454545454546,0.5944700460829493,0.5631617765024144,0.08510240893666972,0.6813942071674031,0.48456610366919045,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,6,1,2024-12-27 02:12:10.620984
"(100, 50)",identity,adam,2000,0.7670454545454546,0.5934876908343192,0.5308149830053225,0.03898720706658802,0.5799352750809061,0.48456610366919045,0.5279435702658708,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,4,1,2024-12-27 02:03:10.156631
"(100, 50)",identity,adam,500,0.7670454545454546,0.5934876908343192,0.5308149830053225,0.03898720706658802,0.5799352750809061,0.48456610366919045,0.5279435702658708,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,4,1,2024-12-27 02:03:09.923467
"(100, 50)",identity,adam,1000,0.7670454545454546,0.5934876908343192,0.5308149830053225,0.03898720706658802,0.5799352750809061,0.48456610366919045,0.5279435702658708,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,4,1,2024-12-27 02:03:10.039200
"(100, 50)",identity,adam,200,0.7670454545454546,0.5934876908343192,0.5308149830053225,0.03898720706658802,0.5799352750809061,0.48456610366919045,0.5279435702658708,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,18,4,1,2024-12-27 02:03:09.808483
"(10, 10, 5)",identity,adam,200,0.7784090909090909,0.591793041926851,0.5167401186958495,0.05968755662329501,0.5655375552282769,0.4326923076923077,0.5519904931669638,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,26,5,1,2024-12-27 02:01:27.808771
"(10, 10, 5)",identity,adam,500,0.7784090909090909,0.591793041926851,0.5167401186958495,0.05968755662329501,0.5655375552282769,0.4326923076923077,0.5519904931669638,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,26,5,1,2024-12-27 02:01:27.899648
"(10, 10, 5)",identity,adam,2000,0.7784090909090909,0.591793041926851,0.5167401186958495,0.05968755662329501,0.5655375552282769,0.4326923076923077,0.5519904931669638,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,26,5,1,2024-12-27 02:01:28.061322
"(10, 10, 5)",identity,adam,1000,0.7784090909090909,0.591793041926851,0.5167401186958495,0.05968755662329501,0.5655375552282769,0.4326923076923077,0.5519904931669638,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,26,5,1,2024-12-27 02:01:27.980727
"(400, 200, 100, 50)",relu,sgd,200,0.8068181818181818,0.5899122807017544,0.5650662013698318,0.029134831878831112,0.5245421245421246,0.5917785917785918,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,124,6,1,2024-12-27 02:10:05.772440
"(400, 200, 100, 50)",relu,sgd,1000,0.8068181818181818,0.5899122807017544,0.5650662013698318,0.029134831878831112,0.5245421245421246,0.5917785917785918,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,124,6,1,2024-12-27 02:10:09.695671
"(400, 200, 100, 50)",relu,sgd,2000,0.8068181818181818,0.5899122807017544,0.5650662013698318,0.029134831878831112,0.5245421245421246,0.5917785917785918,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,124,6,1,2024-12-27 02:10:11.662670
"(400, 200, 100, 50)",relu,sgd,500,0.8068181818181818,0.5899122807017544,0.5650662013698318,0.029134831878831112,0.5245421245421246,0.5917785917785918,0.5788778877887789,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,124,6,1,2024-12-27 02:10:07.737999
"(300, 150)",relu,adam,2000,0.7670454545454546,0.5708593517692536,0.44650131799664505,0.0029653411624166316,0.4485981308411215,0.4485981308411215,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,4,1,2024-12-27 02:03:50.664330
"(300, 150)",relu,adam,200,0.7670454545454546,0.5708593517692536,0.44650131799664505,0.0029653411624166316,0.4485981308411215,0.4485981308411215,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,4,1,2024-12-27 02:03:49.994342
"(300, 150)",relu,adam,500,0.7670454545454546,0.5708593517692536,0.44650131799664505,0.0029653411624166316,0.4485981308411215,0.4485981308411215,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,4,1,2024-12-27 02:03:50.216853
"(300, 150)",relu,adam,1000,0.7670454545454546,0.5708593517692536,0.44650131799664505,0.0029653411624166316,0.4485981308411215,0.4485981308411215,0.4423076923076923,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,4,1,2024-12-27 02:03:50.437742
"(100, 50)",tanh,sgd,2000,0.75,0.5692992213570635,0.4849745723532131,0.0671491499994081,0.5799352750809061,0.4380952380952381,0.4368932038834951,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,112,4,1,2024-12-27 02:03:01.698934
"(100, 50)",tanh,sgd,200,0.75,0.5692992213570635,0.4849745723532131,0.0671491499994081,0.5799352750809061,0.4380952380952381,0.4368932038834951,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,112,4,1,2024-12-27 02:03:00.026489
"(100, 50)",tanh,sgd,500,0.75,0.5692992213570635,0.4849745723532131,0.0671491499994081,0.5799352750809061,0.4380952380952381,0.4368932038834951,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,112,4,1,2024-12-27 02:03:00.583933
"(100, 50)",tanh,sgd,1000,0.75,0.5692992213570635,0.4849745723532131,0.0671491499994081,0.5799352750809061,0.4380952380952381,0.4368932038834951,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,112,4,1,2024-12-27 02:03:01.144022
"(200,)",identity,adam,200,0.8181818181818182,0.5674347158218126,0.5056105006105006,0.05212629322653513,0.5137362637362637,0.4380952380952381,0.565,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,21,3,1,2024-12-27 02:02:26.582606
"(200,)",identity,adam,1000,0.8181818181818182,0.5674347158218126,0.5056105006105006,0.05212629322653513,0.5137362637362637,0.4380952380952381,0.565,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,21,3,1,2024-12-27 02:02:26.850568
"(200,)",identity,adam,2000,0.8181818181818182,0.5674347158218126,0.5056105006105006,0.05212629322653513,0.5137362637362637,0.4380952380952381,0.565,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,21,3,1,2024-12-27 02:02:26.985371
"(200,)",identity,adam,500,0.8181818181818182,0.5674347158218126,0.5056105006105006,0.05212629322653513,0.5137362637362637,0.4380952380952381,0.565,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,21,3,1,2024-12-27 02:02:26.716701
"(100, 50)",relu,adam,200,0.7897727272727273,0.5613928739812757,0.587865876107677,0.04579707846645409,0.5799352750809061,0.5361635220125787,0.6474988312295465,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,20,4,1,2024-12-27 02:02:55.437013
"(100, 50)",relu,adam,2000,0.7897727272727273,0.5613928739812757,0.587865876107677,0.04579707846645409,0.5799352750809061,0.5361635220125787,0.6474988312295465,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,20,4,1,2024-12-27 02:02:55.780324
"(100, 50)",relu,adam,500,0.7897727272727273,0.5613928739812757,0.587865876107677,0.04579707846645409,0.5799352750809061,0.5361635220125787,0.6474988312295465,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,20,4,1,2024-12-27 02:02:55.551187
"(100, 50)",relu,adam,1000,0.7897727272727273,0.5613928739812757,0.587865876107677,0.04579707846645409,0.5799352750809061,0.5361635220125787,0.6474988312295465,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,20,4,1,2024-12-27 02:02:55.667070
"(200, 100, 50, 25)",identity,sgd,2000,0.8068181818181818,0.5584415584415584,0.5207894782141101,0.05721570391229304,0.44339622641509435,0.5799352750809061,0.53903693314633,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,105,6,1,2024-12-27 02:08:50.673572
"(200, 100, 50, 25)",identity,sgd,1000,0.8068181818181818,0.5584415584415584,0.5207894782141101,0.05721570391229304,0.44339622641509435,0.5799352750809061,0.53903693314633,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,105,6,1,2024-12-27 02:08:49.821382
"(400, 200, 100, 50)",identity,adam,200,0.8068181818181818,0.5584415584415584,0.4881105441927829,0.0433559971706671,0.5245421245421246,0.42718446601941745,0.5126050420168067,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:11:23.722473
"(400, 200, 100, 50)",identity,adam,500,0.8068181818181818,0.5584415584415584,0.4881105441927829,0.0433559971706671,0.5245421245421246,0.42718446601941745,0.5126050420168067,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:11:24.020606
"(400, 200, 100, 50)",identity,adam,1000,0.8068181818181818,0.5584415584415584,0.4881105441927829,0.0433559971706671,0.5245421245421246,0.42718446601941745,0.5126050420168067,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:11:24.322638
"(200, 100, 50, 25)",identity,sgd,200,0.8068181818181818,0.5584415584415584,0.5207894782141101,0.05721570391229304,0.44339622641509435,0.5799352750809061,0.53903693314633,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,105,6,1,2024-12-27 02:08:48.147620
"(200, 100, 50, 25)",identity,sgd,500,0.8068181818181818,0.5584415584415584,0.5207894782141101,0.05721570391229304,0.44339622641509435,0.5799352750809061,0.53903693314633,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,105,6,1,2024-12-27 02:08:48.979263
"(400, 200, 100, 50)",identity,adam,2000,0.8068181818181818,0.5584415584415584,0.4881105441927829,0.0433559971706671,0.5245421245421246,0.42718446601941745,0.5126050420168067,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,17,6,1,2024-12-27 02:11:24.666120
"(200,)",tanh,adam,200,0.8238636363636364,0.5530433357909397,0.5315781440781441,0.08376028050448105,0.5245421245421246,0.4326923076923077,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,21,3,1,2024-12-27 02:02:16.043290
"(200,)",tanh,adam,500,0.8238636363636364,0.5530433357909397,0.5315781440781441,0.08376028050448105,0.5245421245421246,0.4326923076923077,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,21,3,1,2024-12-27 02:02:16.179397
"(200,)",tanh,adam,1000,0.8238636363636364,0.5530433357909397,0.5315781440781441,0.08376028050448105,0.5245421245421246,0.4326923076923077,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,21,3,1,2024-12-27 02:02:16.311580
"(200,)",tanh,adam,2000,0.8238636363636364,0.5530433357909397,0.5315781440781441,0.08376028050448105,0.5245421245421246,0.4326923076923077,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,21,3,1,2024-12-27 02:02:16.457385
"(400, 200, 100, 50)",tanh,sgd,500,0.8181818181818182,0.5487179487179488,0.5791073877088042,0.0962118966092859,0.6384803921568627,0.44339622641509435,0.6554455445544555,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,116,6,1,2024-12-27 02:10:25.493316
"(400, 200, 100, 50)",tanh,sgd,1000,0.8181818181818182,0.5487179487179488,0.5791073877088042,0.0962118966092859,0.6384803921568627,0.44339622641509435,0.6554455445544555,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,116,6,1,2024-12-27 02:10:27.641926
"(400, 200, 100, 50)",tanh,sgd,2000,0.8181818181818182,0.5487179487179488,0.5791073877088042,0.0962118966092859,0.6384803921568627,0.44339622641509435,0.6554455445544555,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,116,6,1,2024-12-27 02:10:29.778557
"(400, 200, 100, 50)",tanh,sgd,200,0.8181818181818182,0.5487179487179488,0.5791073877088042,0.0962118966092859,0.6384803921568627,0.44339622641509435,0.6554455445544555,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,116,6,1,2024-12-27 02:10:23.392341
"(300, 150)",relu,sgd,200,0.6931818181818182,0.5469107551487414,0.5222962513403622,0.05233123414188281,0.4485981308411215,0.553290623179965,0.565,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,4,1,2024-12-27 02:03:51.729379
"(300, 150)",relu,sgd,1000,0.6931818181818182,0.5469107551487414,0.5222962513403622,0.05233123414188281,0.4485981308411215,0.553290623179965,0.565,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,4,1,2024-12-27 02:03:53.851793
"(300, 150)",relu,sgd,500,0.6931818181818182,0.5469107551487414,0.5222962513403622,0.05233123414188281,0.4485981308411215,0.553290623179965,0.565,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,4,1,2024-12-27 02:03:52.793593
"(300, 150)",relu,sgd,2000,0.6931818181818182,0.5469107551487414,0.5222962513403622,0.05233123414188281,0.4485981308411215,0.553290623179965,0.565,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,107,4,1,2024-12-27 02:03:54.918714
"(200, 100, 50)",identity,sgd,2000,0.75,0.5458597231996246,0.5070140881958161,0.04942853121527862,0.5137362637362637,0.44339622641509435,0.5639097744360901,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:05:37.962523
"(200, 100, 50)",identity,sgd,1000,0.75,0.5458597231996246,0.5070140881958161,0.04942853121527862,0.5137362637362637,0.44339622641509435,0.5639097744360901,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:05:37.235396
"(200, 100, 50)",identity,sgd,200,0.75,0.5458597231996246,0.5070140881958161,0.04942853121527862,0.5137362637362637,0.44339622641509435,0.5639097744360901,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:05:35.781509
"(200, 100, 50)",identity,sgd,500,0.75,0.5458597231996246,0.5070140881958161,0.04942853121527862,0.5137362637362637,0.44339622641509435,0.5639097744360901,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:05:36.523373
"(300,)",identity,sgd,1000,0.7897727272727273,0.5457272410184862,0.48119449940093784,0.07265523384241707,0.37894736842105264,0.5411111111111111,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,108,3,1,2024-12-27 02:02:52.340325
"(300,)",identity,sgd,500,0.7897727272727273,0.5457272410184862,0.48119449940093784,0.07265523384241707,0.37894736842105264,0.5411111111111111,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,108,3,1,2024-12-27 02:02:51.780695
"(300,)",identity,sgd,200,0.7897727272727273,0.5457272410184862,0.48119449940093784,0.07265523384241707,0.37894736842105264,0.5411111111111111,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,108,3,1,2024-12-27 02:02:51.218117
"(300,)",identity,sgd,2000,0.7897727272727273,0.5457272410184862,0.48119449940093784,0.07265523384241707,0.37894736842105264,0.5411111111111111,0.5235250186706497,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,108,3,1,2024-12-27 02:02:52.901284
"(300, 150, 75, 35)",identity,sgd,2000,0.8125,0.5445063132303348,0.4996656935393872,0.04490315351921871,0.44339622641509435,0.553290623179965,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,6,1,2024-12-27 02:09:54.434958
"(300, 150, 75, 35)",identity,sgd,1000,0.8125,0.5445063132303348,0.4996656935393872,0.04490315351921871,0.44339622641509435,0.553290623179965,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,6,1,2024-12-27 02:09:53.238930
"(300, 150, 75, 35)",identity,sgd,200,0.8125,0.5445063132303348,0.4996656935393872,0.04490315351921871,0.44339622641509435,0.553290623179965,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,6,1,2024-12-27 02:09:50.840795
"(300, 150, 75, 35)",identity,sgd,500,0.8125,0.5445063132303348,0.4996656935393872,0.04490315351921871,0.44339622641509435,0.553290623179965,0.5023102310231023,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,106,6,1,2024-12-27 02:09:52.044356
"(100, 50, 25)",tanh,sgd,200,0.7443181818181818,0.54185225892289,0.47471655328798185,0.031164498727625212,0.5183673469387755,0.45816326530612245,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:04:46.332980
"(100, 50, 25)",tanh,sgd,1000,0.7443181818181818,0.54185225892289,0.47471655328798185,0.031164498727625212,0.5183673469387755,0.45816326530612245,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:04:47.437086
"(100, 50, 25)",tanh,sgd,500,0.7443181818181818,0.54185225892289,0.47471655328798185,0.031164498727625212,0.5183673469387755,0.45816326530612245,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:04:46.881959
"(100, 50, 25)",tanh,sgd,2000,0.7443181818181818,0.54185225892289,0.47471655328798185,0.031164498727625212,0.5183673469387755,0.45816326530612245,0.44761904761904764,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,5,1,2024-12-27 02:04:47.986743
"(200,)",tanh,sgd,2000,0.7613636363636364,0.540641312453393,0.5519715578539108,0.061760243564046545,0.5245421245421246,0.49387254901960786,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,3,1,2024-12-27 02:02:18.889986
"(200,)",tanh,sgd,1000,0.7613636363636364,0.540641312453393,0.5519715578539108,0.061760243564046545,0.5245421245421246,0.49387254901960786,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,3,1,2024-12-27 02:02:18.280257
"(200,)",tanh,sgd,200,0.7613636363636364,0.540641312453393,0.5519715578539108,0.061760243564046545,0.5245421245421246,0.49387254901960786,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,3,1,2024-12-27 02:02:17.056676
"(200,)",tanh,sgd,500,0.7613636363636364,0.540641312453393,0.5519715578539108,0.061760243564046545,0.5245421245421246,0.49387254901960786,0.6375,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,111,3,1,2024-12-27 02:02:17.666445
"(200, 100, 50, 25)",tanh,sgd,2000,0.8068181818181818,0.5403993855606759,0.54037384184443,0.038473890590144666,0.5137362637362637,0.5947802197802198,0.5126050420168067,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,6,1,2024-12-27 02:08:25.624634
"(200, 100, 50, 25)",tanh,sgd,1000,0.8068181818181818,0.5403993855606759,0.54037384184443,0.038473890590144666,0.5137362637362637,0.5947802197802198,0.5126050420168067,0.15,15,adaptive,0.0001,auto,0.001,0.9,True,True,1e-05,97,6,1,2024-12-27 02:08:24.617683
